3647217.00000000,1184604.00000000,5079625.00000000,18366468.08000000,1116594.94400000,18916244.34000000
3647217.00000000,1184604.00000000,5079625.00000000,18137057.07000000,-1610199.07100000,19215441.45000000
3647217.00000000,1184604.00000000,5079625.00000000,25973170.65000000,1847434.84100000,5370303.12100000
4312657.75000000,864634.31000000,4603844.05000000,25553879.88000000,-6347398.96200000,3437309.35400000
4312657.75000000,864634.31000000,4603844.05000000,20785809.82000000,7714434.29100000,14987890.38000000
4312657.75000000,864634.31000000,4603844.05000000,11035907.65000000,12157024.53000000,20863646.80000000
4312657.75000000,864634.31000000,4603844.05000000,18366468.08000000,1116594.94400000,18916244.34000000
4312657.75000000,864634.31000000,4603844.05000000,18137057.07000000,-1610199.07100000,19215441.45000000
4312657.75000000,864634.31000000,4603844.05000000,25973170.65000000,1847434.84100000,5370303.12100000
4885053.77000000,783346.33000000,4012043.34000000,20785809.82000000,7714434.29100000,14987890.38000000
4885053.77000000,783346.33000000,4012043.34000000,11035907.65000000,12157024.53000000,20863646.80000000
4885053.77000000,783346.33000000,4012043.34000000,18366468.08000000,1116594.94400000,18916244.34000000
4885053.77000000,783346.33000000,4012043.34000000,18137057.07000000,-1610199.07100000,19215441.45000000
4227250.78000000,1247280.62000000,4595193.32000000,25553879.88000000,-6347398.96200000,3437309.35400000
4227250.78000000,1247280.62000000,4595193.32000000,20785809.82000000,7714434.29100000,14987890.38000000
4227250.78000000,1247280.62000000,4595193.32000000,11035907.65000000,12157024.53000000,20863646.80000000
4227250.78000000,1247280.62000000,4595193.32000000,18366468.08000000,1116594.94400000,18916244.34000000
4227250.78000000,1247280.62000000,4595193.32000000,18137057.07000000,-1610199.07100000,19215441.45000000
4227250.78000000,1247280.62000000,4595193.32000000,25973170.65000000,1847434.84100000,5370303.12100000
3924573.26000000,1301971.08000000,4840464.42000000,25553879.88000000,-6347398.96200000,3437309.35400000
3924573.26000000,1301971.08000000,4840464.42000000,20785809.82000000,7714434.29100000,14987890.38000000
3924573.26000000,1301971.08000000,4840464.42000000,18366468.08000000,1116594.94400000,18916244.34000000
3924573.26000000,1301971.08000000,4840464.42000000,18137057.07000000,-1610199.07100000,19215441.45000000
3924573.26000000,1301971.08000000,4840464.42000000,25973170.65000000,1847434.84100000,5370303.12100000
3903195.49000000,1050232.28000000,4917869.73000000,25553879.88000000,-6347398.96200000,3437309.35400000
3903195.49000000,1050232.28000000,4917869.73000000,20785809.82000000,7714434.29100000,14987890.38000000
3903195.49000000,1050232.28000000,4917869.73000000,11035907.65000000,12157024.53000000,20863646.80000000
3903195.49000000,1050232.28000000,4917869.73000000,18366468.08000000,1116594.94400000,18916244.34000000
3903195.49000000,1050232.28000000,4917869.73000000,18137057.07000000,-1610199.07100000,19215441.45000000
3903195.49000000,1050232.28000000,4917869.73000000,25973170.65000000,1847434.84100000,5370303.12100000
4398306.15000000,704150.02000000,4550154.77000000,25553879.88000000,-6347398.96200000,3437309.35400000
4398306.15000000,704150.02000000,4550154.77000000,20785809.82000000,7714434.29100000,14987890.38000000
4398306.15000000,704150.02000000,4550154.77000000,11035907.65000000,12157024.53000000,20863646.80000000
4398306.15000000,704150.02000000,4550154.77000000,18366468.08000000,1116594.94400000,18916244.34000000
4398306.15000000,704150.02000000,4550154.77000000,18137057.07000000,-1610199.07100000,19215441.45000000
4398306.15000000,704150.02000000,4550154.77000000,25973170.65000000,1847434.84100000,5370303.12100000
3949919.12000000,1116467.15000000,4865832.52000000,25553879.88000000,-6347398.96200000,3437309.35400000
3949919.12000000,1116467.15000000,4865832.52000000,20785809.82000000,7714434.29100000,14987890.38000000
3949919.12000000,1116467.15000000,4865832.52000000,11035907.65000000,12157024.53000000,20863646.80000000
3949919.12000000,1116467.15000000,4865832.52000000,18366468.08000000,1116594.94400000,18916244.34000000
3949919.12000000,1116467.15000000,4865832.52000000,18137057.07000000,-1610199.07100000,19215441.45000000
3949919.12000000,1116467.15000000,4865832.52000000,25973170.65000000,1847434.84100000,5370303.12100000
3982251.40000000,972921.28000000,4870394.76000000,25553879.88000000,-6347398.96200000,3437309.35400000
3982251.40000000,972921.28000000,4870394.76000000,20785809.82000000,7714434.29100000,14987890.38000000
3982251.40000000,972921.28000000,4870394.76000000,11035907.65000000,12157024.53000000,20863646.80000000
3982251.40000000,972921.28000000,4870394.76000000,18366468.08000000,1116594.94400000,18916244.34000000
3982251.40000000,972921.28000000,4870394.76000000,18137057.07000000,-1610199.07100000,19215441.45000000
3982251.40000000,972921.28000000,4870394.76000000,25973170.65000000,1847434.84100000,5370303.12100000
4715420.00000000,273177.00000000,4271946.00000000,20785809.82000000,7714434.29100000,14987890.38000000
4715420.00000000,273177.00000000,4271946.00000000,11035907.65000000,12157024.53000000,20863646.80000000
4715420.00000000,273177.00000000,4271946.00000000,18366468.08000000,1116594.94400000,18916244.34000000
4715420.00000000,273177.00000000,4271946.00000000,18137057.07000000,-1610199.07100000,19215441.45000000
3924687.74000000,301132.77000000,5001910.80000000,20785809.82000000,7714434.29100000,14987890.38000000
3924687.74000000,301132.77000000,5001910.80000000,11035907.65000000,12157024.53000000,20863646.80000000
3924687.74000000,301132.77000000,5001910.80000000,18366468.08000000,1116594.94400000,18916244.34000000
3924687.74000000,301132.77000000,5001910.80000000,18137057.07000000,-1610199.07100000,19215441.45000000
4020711.60000000,238850.99000000,4928949.57000000,20785809.82000000,7714434.29100000,14987890.38000000
4020711.60000000,238850.99000000,4928949.57000000,11035907.65000000,12157024.53000000,20863646.80000000
4020711.60000000,238850.99000000,4928949.57000000,18366468.08000000,1116594.94400000,18916244.34000000
4020711.60000000,238850.99000000,4928949.57000000,18137057.07000000,-1610199.07100000,19215441.45000000
4097210.90000000,1731870.20000000,4556026.60000000,15515091.81000000,-14612692.03000000,15909591.68000000
4097210.90000000,1731870.20000000,4556026.60000000,25553879.88000000,-6347398.96200000,3437309.35400000
4097210.90000000,1731870.20000000,4556026.60000000,20785809.82000000,7714434.29100000,14987890.38000000
4097210.90000000,1731870.20000000,4556026.60000000,18366468.08000000,1116594.94400000,18916244.34000000
4097210.90000000,1731870.20000000,4556026.60000000,18137057.07000000,-1610199.07100000,19215441.45000000
4097210.90000000,1731870.20000000,4556026.60000000,25973170.65000000,1847434.84100000,5370303.12100000
3842153.21000000,563401.58000000,5042888.38000000,20785809.82000000,7714434.29100000,14987890.38000000
3842153.21000000,563401.58000000,5042888.38000000,11035907.65000000,12157024.53000000,20863646.80000000
3842153.21000000,563401.58000000,5042888.38000000,18366468.08000000,1116594.94400000,18916244.34000000
3842153.21000000,563401.58000000,5042888.38000000,18137057.07000000,-1610199.07100000,19215441.45000000
3842153.21000000,563401.58000000,5042888.38000000,25973170.65000000,1847434.84100000,5370303.12100000
4132892.48000000,485479.06000000,4817740.36000000,20785809.82000000,7714434.29100000,14987890.38000000
4132892.48000000,485479.06000000,4817740.36000000,11035907.65000000,12157024.53000000,20863646.80000000
4132892.48000000,485479.06000000,4817740.36000000,18366468.08000000,1116594.94400000,18916244.34000000
4132892.48000000,485479.06000000,4817740.36000000,18137057.07000000,-1610199.07100000,19215441.45000000
3924697.94000000,301124.89000000,5001905.15000000,20785809.82000000,7714434.29100000,14987890.38000000
3924697.94000000,301124.89000000,5001905.15000000,11035907.65000000,12157024.53000000,20863646.80000000
3924697.94000000,301124.89000000,5001905.15000000,18366468.08000000,1116594.94400000,18916244.34000000
3924697.94000000,301124.89000000,5001905.15000000,18137057.07000000,-1610199.07100000,19215441.45000000
4086778.26000000,328451.86000000,4869782.54000000,20785809.82000000,7714434.29100000,14987890.38000000
4086778.26000000,328451.86000000,4869782.54000000,11035907.65000000,12157024.53000000,20863646.80000000
4086778.26000000,328451.86000000,4869782.54000000,18366468.08000000,1116594.94400000,18916244.34000000
4086778.26000000,328451.86000000,4869782.54000000,18137057.07000000,-1610199.07100000,19215441.45000000
4465939.00000000,1460594.00000000,4299291.00000000,15515091.81000000,-14612692.03000000,15909591.68000000
4465939.00000000,1460594.00000000,4299291.00000000,20785809.82000000,7714434.29100000,14987890.38000000
4465939.00000000,1460594.00000000,4299291.00000000,11035907.65000000,12157024.53000000,20863646.80000000
4465939.00000000,1460594.00000000,4299291.00000000,18366468.08000000,1116594.94400000,18916244.34000000
4465939.00000000,1460594.00000000,4299291.00000000,18137057.07000000,-1610199.07100000,19215441.45000000
4595220.02000000,2039434.09000000,3912625.99000000,15515091.81000000,-14612692.03000000,15909591.68000000
4595220.02000000,2039434.09000000,3912625.99000000,20785809.82000000,7714434.29100000,14987890.38000000
4595220.02000000,2039434.09000000,3912625.99000000,18366468.08000000,1116594.94400000,18916244.34000000
4595220.02000000,2039434.09000000,3912625.99000000,18137057.07000000,-1610199.07100000,19215441.45000000
4833520.00000000,41536.00000000,4147461.00000000,20785809.82000000,7714434.29100000,14987890.38000000
4833520.00000000,41536.00000000,4147461.00000000,11035907.65000000,12157024.53000000,20863646.80000000
4833520.00000000,41536.00000000,4147461.00000000,18366468.08000000,1116594.94400000,18916244.34000000
4483373.66000000,160636.51000000,4519408.93000000,20785809.82000000,7714434.29100000,14987890.38000000
4483373.66000000,160636.51000000,4519408.93000000,11035907.65000000,12157024.53000000,20863646.80000000
4483373.66000000,160636.51000000,4519408.93000000,18366468.08000000,1116594.94400000,18916244.34000000
4483373.66000000,160636.51000000,4519408.93000000,18137057.07000000,-1610199.07100000,19215441.45000000
4616531.67000000,831568.43000000,4307569.07000000,20785809.82000000,7714434.29100000,14987890.38000000
4616531.67000000,831568.43000000,4307569.07000000,11035907.65000000,12157024.53000000,20863646.80000000
4616531.67000000,831568.43000000,4307569.07000000,18366468.08000000,1116594.94400000,18916244.34000000
4616531.67000000,831568.43000000,4307569.07000000,18137057.07000000,-1610199.07100000,19215441.45000000
4192710.00000000,562398.00000000,4757685.00000000,20785809.82000000,7714434.29100000,14987890.38000000
4192710.00000000,562398.00000000,4757685.00000000,11035907.65000000,12157024.53000000,20863646.80000000
4192710.00000000,562398.00000000,4757685.00000000,18366468.08000000,1116594.94400000,18916244.34000000
4192710.00000000,562398.00000000,4757685.00000000,18137057.07000000,-1610199.07100000,19215441.45000000
4696265.00000000,79978.00000000,4304244.00000000,20785809.82000000,7714434.29100000,14987890.38000000
4696265.00000000,79978.00000000,4304244.00000000,11035907.65000000,12157024.53000000,20863646.80000000
4696265.00000000,79978.00000000,4304244.00000000,18366468.08000000,1116594.94400000,18916244.34000000
4696265.00000000,79978.00000000,4304244.00000000,25973170.65000000,1847434.84100000,5370303.12100000
4022106.37000000,477010.95000000,4910840.64000000,20785809.82000000,7714434.29100000,14987890.38000000
4022106.37000000,477010.95000000,4910840.64000000,11035907.65000000,12157024.53000000,20863646.80000000
4022106.37000000,477010.95000000,4910840.64000000,18366468.08000000,1116594.94400000,18916244.34000000
4022106.37000000,477010.95000000,4910840.64000000,18137057.07000000,-1610199.07100000,19215441.45000000
3929181.90000000,1455236.50000000,4793653.80000000,15515091.81000000,-14612692.03000000,15909591.68000000
3929181.90000000,1455236.50000000,4793653.80000000,25553879.88000000,-6347398.96200000,3437309.35400000
3929181.90000000,1455236.50000000,4793653.80000000,20785809.82000000,7714434.29100000,14987890.38000000
3929181.90000000,1455236.50000000,4793653.80000000,18366468.08000000,1116594.94400000,18916244.34000000
3929181.90000000,1455236.50000000,4793653.80000000,18137057.07000000,-1610199.07100000,19215441.45000000
3929181.90000000,1455236.50000000,4793653.80000000,25973170.65000000,1847434.84100000,5370303.12100000
4439514.00000000,963867.00000000,4461922.00000000,20785809.82000000,7714434.29100000,14987890.38000000
4439514.00000000,963867.00000000,4461922.00000000,11035907.65000000,12157024.53000000,20863646.80000000
4439514.00000000,963867.00000000,4461922.00000000,18366468.08000000,1116594.94400000,18916244.34000000
4439514.00000000,963867.00000000,4461922.00000000,18137057.07000000,-1610199.07100000,19215441.45000000
4439514.00000000,963867.00000000,4461922.00000000,25973170.65000000,1847434.84100000,5370303.12100000
4507890.27000000,707618.97000000,4441603.01000000,20785809.82000000,7714434.29100000,14987890.38000000
4507890.27000000,707618.97000000,4441603.01000000,11035907.65000000,12157024.53000000,20863646.80000000
4507890.27000000,707618.97000000,4441603.01000000,18366468.08000000,1116594.94400000,18916244.34000000
4507890.27000000,707618.97000000,4441603.01000000,18137057.07000000,-1610199.07100000,19215441.45000000
4507890.27000000,707618.97000000,4441603.01000000,25973170.65000000,1847434.84100000,5370303.12100000
3979319.62000000,1050311.94000000,4857064.38000000,25553879.88000000,-6347398.96200000,3437309.35400000
3979319.62000000,1050311.94000000,4857064.38000000,20785809.82000000,7714434.29100000,14987890.38000000
3979319.62000000,1050311.94000000,4857064.38000000,11035907.65000000,12157024.53000000,20863646.80000000
3979319.62000000,1050311.94000000,4857064.38000000,18366468.08000000,1116594.94400000,18916244.34000000
3979319.62000000,1050311.94000000,4857064.38000000,18137057.07000000,-1610199.07100000,19215441.45000000
3979319.62000000,1050311.94000000,4857064.38000000,25973170.65000000,1847434.84100000,5370303.12100000
3979316.13000000,1050312.48000000,4857067.11000000,25553879.88000000,-6347398.96200000,3437309.35400000
3979316.13000000,1050312.48000000,4857067.11000000,20785809.82000000,7714434.29100000,14987890.38000000
3979316.13000000,1050312.48000000,4857067.11000000,11035907.65000000,12157024.53000000,20863646.80000000
3979316.13000000,1050312.48000000,4857067.11000000,18366468.08000000,1116594.94400000,18916244.34000000
3979316.13000000,1050312.48000000,4857067.11000000,18137057.07000000,-1610199.07100000,19215441.45000000
3979316.13000000,1050312.48000000,4857067.11000000,25973170.65000000,1847434.84100000,5370303.12100000
3767160.11000000,756145.21000000,5073920.13000000,25553879.88000000,-6347398.96200000,3437309.35400000
3767160.11000000,756145.21000000,5073920.13000000,20785809.82000000,7714434.29100000,14987890.38000000
3767160.11000000,756145.21000000,5073920.13000000,11035907.65000000,12157024.53000000,20863646.80000000
3767160.11000000,756145.21000000,5073920.13000000,18366468.08000000,1116594.94400000,18916244.34000000
3767160.11000000,756145.21000000,5073920.13000000,18137057.07000000,-1610199.07100000,19215441.45000000
3767160.11000000,756145.21000000,5073920.13000000,25973170.65000000,1847434.84100000,5370303.12100000
4581708.63000000,556132.23000000,4389340.93000000,20785809.82000000,7714434.29100000,14987890.38000000
4581708.63000000,556132.23000000,4389340.93000000,11035907.65000000,12157024.53000000,20863646.80000000
4581708.63000000,556132.23000000,4389340.93000000,18366468.08000000,1116594.94400000,18916244.34000000
4581708.63000000,556132.23000000,4389340.93000000,18137057.07000000,-1610199.07100000,19215441.45000000
4581690.81000000,556114.97000000,4389360.88000000,20785809.82000000,7714434.29100000,14987890.38000000
4581690.81000000,556114.97000000,4389360.88000000,11035907.65000000,12157024.53000000,20863646.80000000
4581690.81000000,556114.97000000,4389360.88000000,18366468.08000000,1116594.94400000,18916244.34000000
4581690.81000000,556114.97000000,4389360.88000000,18137057.07000000,-1610199.07100000,19215441.45000000
4194423.94000000,1162702.59000000,4647245.33000000,25553879.88000000,-6347398.96200000,3437309.35400000
4194423.94000000,1162702.59000000,4647245.33000000,20785809.82000000,7714434.29100000,14987890.38000000
4194423.94000000,1162702.59000000,4647245.33000000,11035907.65000000,12157024.53000000,20863646.80000000
4194423.94000000,1162702.59000000,4647245.33000000,18366468.08000000,1116594.94400000,18916244.34000000
4194423.94000000,1162702.59000000,4647245.33000000,18137057.07000000,-1610199.07100000,19215441.45000000
4194423.94000000,1162702.59000000,4647245.33000000,25973170.65000000,1847434.84100000,5370303.12100000
4292609.81000000,1113638.99000000,4569215.39000000,25553879.88000000,-6347398.96200000,3437309.35400000
4292609.81000000,1113638.99000000,4569215.39000000,20785809.82000000,7714434.29100000,14987890.38000000
4292609.81000000,1113638.99000000,4569215.39000000,11035907.65000000,12157024.53000000,20863646.80000000
4292609.81000000,1113638.99000000,4569215.39000000,18366468.08000000,1116594.94400000,18916244.34000000
4292609.81000000,1113638.99000000,4569215.39000000,18137057.07000000,-1610199.07100000,19215441.45000000
4292609.81000000,1113638.99000000,4569215.39000000,25973170.65000000,1847434.84100000,5370303.12100000
3734526.00000000,1015013.00000000,5053043.00000000,25553879.88000000,-6347398.96200000,3437309.35400000
3734526.00000000,1015013.00000000,5053043.00000000,20785809.82000000,7714434.29100000,14987890.38000000
3734526.00000000,1015013.00000000,5053043.00000000,11035907.65000000,12157024.53000000,20863646.80000000
3734526.00000000,1015013.00000000,5053043.00000000,18366468.08000000,1116594.94400000,18916244.34000000
3734526.00000000,1015013.00000000,5053043.00000000,18137057.07000000,-1610199.07100000,19215441.45000000
3734526.00000000,1015013.00000000,5053043.00000000,25973170.65000000,1847434.84100000,5370303.12100000
3464660.83000000,845747.15000000,5270269.15000000,25553879.88000000,-6347398.96200000,3437309.35400000
3464660.83000000,845747.15000000,5270269.15000000,20785809.82000000,7714434.29100000,14987890.38000000
3464660.83000000,845747.15000000,5270269.15000000,11035907.65000000,12157024.53000000,20863646.80000000
3464660.83000000,845747.15000000,5270269.15000000,18366468.08000000,1116594.94400000,18916244.34000000
3464660.83000000,845747.15000000,5270269.15000000,18137057.07000000,-1610199.07100000,19215441.45000000
3464660.83000000,845747.15000000,5270269.15000000,25973170.65000000,1847434.84100000,5370303.12100000
3705183.20000000,512589.50000000,5148980.60000000,20785809.82000000,7714434.29100000,14987890.38000000
3705183.20000000,512589.50000000,5148980.60000000,11035907.65000000,12157024.53000000,20863646.80000000
3705183.20000000,512589.50000000,5148980.60000000,18366468.08000000,1116594.94400000,18916244.34000000
3705183.20000000,512589.50000000,5148980.60000000,18137057.07000000,-1610199.07100000,19215441.45000000
