60,1002, 26609
60,1026, 28539.4
60,1289, 149804
60,1552, 72579.1
60,1576, 29911.5
60,1577, 44744.8
60,1840, 144894
60,2127, 59828.5
60,2128, 82923
60,2391, 129463
60,2415, 11319.5
60,2679, 138968
60,2942, 7356.04
60,2966, 92636
60,2967, 37297.3
61,83, 53807.8
61,107, 50116.7
61,371, 103800
61,659, 6399.33
61,660, 97282.1
61,948, 103569
61,1236, 103461
61,1524, 103358
61,1812, 103260
61,2100, 72825.2
61,2101, 30340.4
61,2389, 103076
61,2677, 102990
61,2965, 102907
62,108, 117578
62,396, 48822.1
62,397, 68087.6
62,685, 115211
62,686, 1070.61
62,974, 115690
62,1262, 72880.9
62,1263, 42251.6
62,1551, 99285
62,1575, 15321
62,1863, 39583.9
62,1864, 74524.4
62,2152, 113637
62,2440, 15578.6
62,2441, 97612.1
62,2729, 112767
62,3017, 1205.57
62,3018, 111159
63,107, 100841
63,394, 72149.3
63,395, 28665.7
63,682, 100791
63,970, 100767
63,1258, 100745
63,1546, 100724
63,1834, 100703
63,2122, 100684
63,2409, 25771.2
63,2410, 74893.9
63,2697, 100647
63,2985, 100630
64,106, 97032.1
64,107, 6501.12
64,394, 103422
64,682, 103316
64,969, 68712.1
64,970, 34502.4
64,1257, 103118
64,1545, 103026
64,1832, 6193.51
64,1833, 96744
64,2120, 102853
64,2408, 102773
64,2696, 102695
64,2983, 6765.29
64,2984, 95856
65,82, 79657.7
65,83, 53561.9
65,370, 131699
65,634, 127076
65,658, 3216.69
65,922, 128990
65,1210, 127778
65,1473, 87233.3
65,1474, 37314.4
65,1498, 2102.39
65,1761, 125597
65,2049, 124611
65,2313, 76307.8
65,2337, 47378.7
65,2601, 122819
65,2889, 122002
66,157, 53507.8
66,158, 41240.8
66,182, 91168.9
66,183, 21295
66,444, 111447
66,445, 86227.4
66,707, 144341
66,731, 9018.13
66,732, 36331.7
66,993, 13204.2
66,994, 166417
66,995, 3275.83
66,1256, 12983.6
66,1257, 142713
66,1281, 21338.1
66,1544, 171920
66,1807, 132455
66,1831, 30553.3
66,1832, 4404.73
66,2094, 123657
66,2095, 39753
66,2357, 65644.5
66,2358, 10145.7
66,2382, 84037.1
66,2645, 156601
66,2932, 141113
66,2933, 12567
67,185, 108689
67,473, 108394
67,761, 108115
67,1049, 107851
67,1313, 17035.7
67,1337, 90563.3
67,1601, 107360
67,1889, 107132
67,2177, 106915
67,2465, 106708
67,2753, 106511
67,3041, 106322
68,209, 42415.3
68,210, 66930.6
68,498, 109027
68,786, 2824.36
68,787, 105900
68,1075, 81217.3
68,1076, 27219.8
68,1364, 108165
68,1652, 60787.1
68,1653, 47118.3
68,1941, 107659
68,2229, 51250.8
68,2230, 56173.4
68,2518, 107201
68,2806, 53408.3
68,2807, 53578.8
68,3095, 106783
69,184, 103048
69,472, 102952
69,759, 54426.3
69,760, 48435.1
69,1047, 102775
69,1335, 102692
69,1623, 102613
69,1910, 80930.5
69,1911, 21606.5
69,2198, 102465
69,2486, 102395
69,2774, 102329
69,3061, 53231.2
69,3062, 49034
70,184, 82260.7
70,208, 23915.9
70,471, 99190.8
70,472, 6783.6
70,759, 105782
70,1046, 84628.7
70,1047, 20970.9
70,1334, 105426
70,1621, 52477.3
70,1622, 52782.5
70,1909, 105102
70,2196, 666.446
70,2197, 104284
70,2484, 104807
70,2772, 104669
70,3059, 31281.8
70,3060, 73255.1
71,159, 14135.5
71,183, 18972.8
71,184, 125818
71,447, 155410
71,710, 1.47587
71,734, 19740.2
71,735, 132518
71,998, 149419
71,1286, 146845
71,1549, 87838.4
71,1550, 10873.8
71,1574, 45788
71,1837, 142356
71,2101, 15963.1
71,2125, 124425
71,2388, 71023.6
71,2389, 67550.4
71,2676, 136898
71,2940, 34086.3
71,2964, 101258
72,199, 112563
72,487, 112115
72,752, 48254.1
72,775, 38005.7
72,776, 25432.1
72,1040, 111292
72,1328, 110913
72,1616, 37673.4
72,1617, 72880.1
72,1905, 110213
72,2193, 109889
72,2457, 25644.6
72,2458, 19352.2
72,2481, 64583.6
72,2746, 109287
72,3034, 109008
73,199, 49322.9
73,200, 67470.7
73,488, 67944.2
73,489, 48217.1
73,777, 91341.8
73,778, 24224.8
73,1066, 115006
73,1354, 4754.17
73,1355, 109723
73,1643, 30156.2
73,1667, 8837.85
73,1668, 74984.1
73,1956, 78798
73,1957, 34707.7
73,2245, 113058
73,2533, 11442.9
73,2534, 101191
73,2822, 63839.2
73,2823, 48391.8
73,3111, 111848
74,198, 101578
74,486, 101529
74,774, 101483
74,1062, 101439
74,1350, 101397
74,1638, 101357
74,1926, 101318
74,2214, 101281
74,2502, 101246
74,2765, 80822.7
74,2789, 1625.52
74,2790, 18763.5
74,3053, 101179
75,198, 102644
75,485, 62466.8
75,486, 40094.7
75,773, 102483
75,1061, 102408
75,1349, 102337
75,1636, 46379.1
75,1637, 55889.1
75,1924, 102203
75,2212, 102140
75,2500, 102080
75,2788, 102023
75,3075, 62324.6
75,3076, 39643.3
76,210, 56746.1
76,211, 83022
76,212, 47511.9
76,496, 68510.9
76,497, 84912.3
76,498, 27187.4
76,782, 70328.2
76,783, 87082.4
76,784, 17450
76,1068, 62336.5
76,1069, 89557.7
76,1070, 17951.9
76,1354, 44479.9
76,1355, 92368.3
76,1356, 28582.5
76,1640, 16530.3
76,1641, 95549.6
76,1642, 49430.2
76,1927, 77241.9
76,1928, 80761.9
76,2213, 31835.2
76,2214, 101111
76,2215, 21901.9
76,2500, 80626.3
76,2501, 71365.8
76,2786, 16819.4
76,2787, 107780
76,2788, 24794.8
76,3049, 32589.1
76,3073, 20964.1
76,3074, 93467.7
77,162, 26776.1
77,163, 116827
77,164, 3210.08
77,188, 77684.5
77,449, 116771
77,450, 95239.1
77,711, 57236.5
77,712, 133738
77,713, 7480.75
77,737, 3383.82
77,974, 22754.1
77,998, 87474.1
77,999, 83139
77,1261, 148801
77,1262, 37384
77,1523, 8849.3
77,1547, 256.291
77,1548, 164184
77,1549, 6718.98
77,1810, 10037
77,1811, 164597
77,2098, 169908
77,2361, 123987
77,2385, 37487.9
77,2386, 4242.82
77,2648, 127673
77,2649, 34300.6
77,2911, 30337.6
77,2935, 47319.9
77,2936, 80949.8
78,190, 46954
78,191, 61451.3
78,478, 108122
78,766, 107853
78,1054, 107598
78,1318, 88042.8
78,1342, 19312.2
78,1606, 107124
78,1894, 106904
78,2182, 106695
78,2470, 106495
78,2758, 106305
78,3046, 106122
79,190, 105258
79,477, 57118.7
79,478, 47969.9
79,765, 104927
79,1052, 11101.5
79,1053, 93671.7
79,1340, 104627
79,1628, 104487
79,1915, 46536.2
79,1916, 57817.2
79,2203, 104226
79,2491, 104104
79,2778, 55259.7
79,2779, 48727.8
79,3066, 103876
80,189, 35993.9
80,190, 73647.7
80,477, 109311
80,764, 76192.2
80,765, 32805.4
80,1052, 108701
80,1339, 105460
80,1340, 2958.16
80,1626, 15073.3
80,1627, 93077.1
80,1914, 107895
80,2201, 20327.1
80,2202, 87325.6
80,2489, 107421
80,2776, 11681.4
80,2777, 95519.3
80,3064, 106990
81,165, 49899.8
81,189, 78841.2
81,190, 35173.2
81,452, 80099.6
81,453, 79819.6
81,715, 7154.12
81,716, 26780.3
81,740, 122428
81,1003, 153173
81,1290, 57150.4
81,1291, 93147.3
81,1554, 133647
81,1578, 14044.1
81,1841, 68300.8
81,1842, 77015.1
81,2105, 48094.1
81,2129, 95049.4
81,2392, 37101.9
81,2393, 104047
81,2680, 139310
81,2944, 65695.1
81,2968, 71915.4
82,101, 107043
82,389, 88823.4
82,390, 17986
82,678, 106588
82,966, 106377
82,1254, 91677.1
82,1255, 14500.1
82,1543, 105986
82,1807, 39536.7
82,1831, 66268
82,2095, 105631
82,2383, 29368.1
82,2384, 76097.6
